"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)"
"30","1974","6","Madhya Pradesh","Ujjain","0.7","0.3","428.57"
"30","1975","6","Madhya Pradesh","Ujjain","0.5","0.2","400.0"
"30","1976","6","Madhya Pradesh","Ujjain","0.6","0.2","333.33"
"30","1977","6","Madhya Pradesh","Ujjain","0.6","0.3","500.0"
"30","1978","6","Madhya Pradesh","Ujjain","0.6","0.3","500.0"
"30","1979","6","Madhya Pradesh","Ujjain","0.5","0.1","200.0"
"30","1980","6","Madhya Pradesh","Ujjain","0.4","0.2","500.0"
"30","1981","6","Madhya Pradesh","Ujjain","0.4","0.2","500.0"
"30","1982","6","Madhya Pradesh","Ujjain","0.4","0.2","500.0"
"30","1983","6","Madhya Pradesh","Ujjain","0.3","0.2","666.67"
"30","1984","6","Madhya Pradesh","Ujjain","0.2","0.1","500.0"
"30","1985","6","Madhya Pradesh","Ujjain","0.2","0.1","500.0"
"30","1986","6","Madhya Pradesh","Ujjain","0.2","0.1","500.0"
"30","1987","6","Madhya Pradesh","Ujjain","0.1","0.1","1000.0"
"30","1988","6","Madhya Pradesh","Ujjain","0.1","0.1","1000.0"
"30","1989","6","Madhya Pradesh","Ujjain","0.1","0.1","1000.0"
"30","1990","6","Madhya Pradesh","Ujjain","0.1","0.1","1000.0"
"30","1991","6","Madhya Pradesh","Ujjain","0.1","0.1","1000.0"
"30","1992","6","Madhya Pradesh","Ujjain","0.1","0.0","0.0"
"30","1993","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","1994","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","1995","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","1996","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","1997","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","1998","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","1999","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2000","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2001","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2002","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2003","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2004","6","Madhya Pradesh","Ujjain","0.02","0.01","500.0"
"30","2005","6","Madhya Pradesh","Ujjain","0.01","0.0","0.0"
"30","2006","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2007","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2008","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2009","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2010","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2011","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2012","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2013","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2014","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2015","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2016","6","Madhya Pradesh","Ujjain","0.0","0.0","0.0"
"30","2017","6","Madhya Pradesh","Ujjain","0.2","0.38","1900.0"
"31","1966","6","Madhya Pradesh","Mandsaur","0.6","0.3","500.0"
"31","1967","6","Madhya Pradesh","Mandsaur","0.6","0.3","500.0"
"31","1968","6","Madhya Pradesh","Mandsaur","0.5","0.2","400.0"
"31","1969","6","Madhya Pradesh","Mandsaur","0.5","0.2","400.0"
"31","1970","6","Madhya Pradesh","Mandsaur","0.7","0.3","428.57"
"31","1971","6","Madhya Pradesh","Mandsaur","0.8","0.4","500.0"
"31","1972","6","Madhya Pradesh","Mandsaur","1.0","0.6","600.0"
"31","1973","6","Madhya Pradesh","Mandsaur","0.8","0.6","750.0"
"31","1974","6","Madhya Pradesh","Mandsaur","1.3","0.6","461.54"
"31","1975","6","Madhya Pradesh","Mandsaur","1.1","0.7","636.36"
"31","1976","6","Madhya Pradesh","Mandsaur","1.0","0.6","600.0"
"31","1977","6","Madhya Pradesh","Mandsaur","1.3","0.7","538.46"
"31","1978","6","Madhya Pradesh","Mandsaur","1.3","0.8","615.38"
"31","1979","6","Madhya Pradesh","Mandsaur","0.9","0.2","222.22"
"31","1980","6","Madhya Pradesh","Mandsaur","0.8","0.5","625.0"
"31","1981","6","Madhya Pradesh","Mandsaur","0.6","0.3","500.0"
"31","1982","6","Madhya Pradesh","Mandsaur","0.6","0.3","500.0"
"31","1983","6","Madhya Pradesh","Mandsaur","0.5","0.4","800.0"
"31","1984","6","Madhya Pradesh","Mandsaur","0.4","0.3","750.0"
"31","1985","6","Madhya Pradesh","Mandsaur","0.4","0.3","750.0"
"31","1986","6","Madhya Pradesh","Mandsaur","1.0","0.3","300.0"
"31","1987","6","Madhya Pradesh","Mandsaur","0.3","0.1","333.33"
"31","1988","6","Madhya Pradesh","Mandsaur","0.2","0.1","500.0"
"31","1989","6","Madhya Pradesh","Mandsaur","0.2","0.1","500.0"
"31","1990","6","Madhya Pradesh","Mandsaur","0.1","0.1","1000.0"
"31","1991","6","Madhya Pradesh","Mandsaur","0.1","0.1","1000.0"
"31","1992","6","Madhya Pradesh","Mandsaur","0.1","0.0","0.0"
"31","1993","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","1994","6","Madhya Pradesh","Mandsaur","0.1","0.0","0.0"
"31","1995","6","Madhya Pradesh","Mandsaur","0.1","0.1","1000.0"
"31","1996","6","Madhya Pradesh","Mandsaur","0.1","0.1","1000.0"
"31","1997","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","1998","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","1999","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2000","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2001","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2002","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2003","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2004","6","Madhya Pradesh","Mandsaur","0.02","0.01","500.0"
"31","2005","6","Madhya Pradesh","Mandsaur","0.03","0.01","333.33"
"31","2006","6","Madhya Pradesh","Mandsaur","0.03","0.01","333.33"
"31","2007","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2008","6","Madhya Pradesh","Mandsaur","0.1","0.0","0.0"
"31","2009","6","Madhya Pradesh","Mandsaur","0.1","0.0","0.0"
"31","2010","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2011","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2012","6","Madhya Pradesh","Mandsaur","0.04","0.02","500.0"
"31","2013","6","Madhya Pradesh","Mandsaur","0.04","0.01","250.0"
"31","2014","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2015","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2016","6","Madhya Pradesh","Mandsaur","0.0","0.0","0.0"
"31","2017","6","Madhya Pradesh","Mandsaur","0.8","1.76","2200.0"
"32","1966","6","Madhya Pradesh","Dewas","3.0","1.0","333.33"
"32","1967","6","Madhya Pradesh","Dewas","3.0","1.0","333.33"
"32","1968","6","Madhya Pradesh","Dewas","2.9","1.0","344.83"
"32","1969","6","Madhya Pradesh","Dewas","2.6","1.1","423.08"
"32","1970","6","Madhya Pradesh","Dewas","2.8","1.5","535.71"
"32","1971","6","Madhya Pradesh","Dewas","3.6","2.1","583.33"
"32","1972","6","Madhya Pradesh","Dewas","4.2","1.8","428.57"
"32","1973","6","Madhya Pradesh","Dewas","3.0","1.9","633.33"
"32","1974","6","Madhya Pradesh","Dewas","4.3","1.5","348.84"
"32","1975","6","Madhya Pradesh","Dewas","3.4","1.7","500.0"
"32","1976","6","Madhya Pradesh","Dewas","4.2","2.2","523.81"
"32","1977","6","Madhya Pradesh","Dewas","4.3","2.1","488.37"
"32","1978","6","Madhya Pradesh","Dewas","3.9","1.6","410.26"
"32","1979","6","Madhya Pradesh","Dewas","3.4","0.9","264.71"
"32","1980","6","Madhya Pradesh","Dewas","2.8","1.3","464.29"
"32","1981","6","Madhya Pradesh","Dewas","2.7","1.2","444.44"
"32","1982","6","Madhya Pradesh","Dewas","2.8","1.6","571.43"
"32","1983","6","Madhya Pradesh","Dewas","2.6","1.6","615.38"
"32","1984","6","Madhya Pradesh","Dewas","1.5","0.8","533.33"
"32","1985","6","Madhya Pradesh","Dewas","1.9","1.3","684.21"
"32","1986","6","Madhya Pradesh","Dewas","2.0","1.0","500.0"
"32","1987","6","Madhya Pradesh","Dewas","1.0","1.0","1000.0"
"32","1988","6","Madhya Pradesh","Dewas","1.4","0.8","571.43"
"32","1989","6","Madhya Pradesh","Dewas","1.3","0.6","461.54"
"32","1990","6","Madhya Pradesh","Dewas","1.1","0.7","636.36"
"32","1991","6","Madhya Pradesh","Dewas","1.1","0.6","545.45"
"32","1992","6","Madhya Pradesh","Dewas","1.0","0.6","600.0"
"32","1993","6","Madhya Pradesh","Dewas","1.0","0.6","600.0"
"32","1994","6","Madhya Pradesh","Dewas","1.0","0.6","600.0"
"32","1995","6","Madhya Pradesh","Dewas","0.9","0.4","444.44"
"32","1996","6","Madhya Pradesh","Dewas","1.0","0.6","600.0"
"32","1997","6","Madhya Pradesh","Dewas","0.7","0.5","714.29"
"32","1998","6","Madhya Pradesh","Dewas","0.7","0.5","714.29"
"32","1999","6","Madhya Pradesh","Dewas","0.8","0.6","750.0"
"32","2000","6","Madhya Pradesh","Dewas","0.8","0.4","500.0"
"32","2001","6","Madhya Pradesh","Dewas","0.8","0.5","625.0"
"32","2002","6","Madhya Pradesh","Dewas","0.8","0.4","500.0"
"32","2003","6","Madhya Pradesh","Dewas","0.8","0.5","625.0"
"32","2004","6","Madhya Pradesh","Dewas","0.69","0.41","594.2"
"32","2005","6","Madhya Pradesh","Dewas","0.6","0.31","516.67"
"32","2006","6","Madhya Pradesh","Dewas","0.54","0.29","537.04"
"32","2007","6","Madhya Pradesh","Dewas","0.6","0.26","433.33"
"32","2008","6","Madhya Pradesh","Dewas","0.4","0.2","500.0"
"32","2009","6","Madhya Pradesh","Dewas","0.2","0.2","1000.0"
"32","2010","6","Madhya Pradesh","Dewas","0.2","0.2","1000.0"
"32","2011","6","Madhya Pradesh","Dewas","0.2","0.2","1000.0"
"32","2012","6","Madhya Pradesh","Dewas","0.14","0.12","857.14"
"32","2013","6","Madhya Pradesh","Dewas","0.11","0.08","727.27"
"32","2014","6","Madhya Pradesh","Dewas","1.0","0.67","670.0"
"32","2015","6","Madhya Pradesh","Dewas","0.0","0.0","0.0"
"32","2016","6","Madhya Pradesh","Dewas","0.0","0.0","0.0"
"32","2017","6","Madhya Pradesh","Dewas","0.1","0.07","730.0"
"33","1966","6","Madhya Pradesh","Dhar","9.0","1.0","111.11"
"33","1967","6","Madhya Pradesh","Dhar","8.0","4.0","500.0"
"33","1968","6","Madhya Pradesh","Dhar","10.4","4.0","384.62"
"33","1969","6","Madhya Pradesh","Dhar","9.9","4.7","474.75"
"33","1970","6","Madhya Pradesh","Dhar","10.7","5.9","551.4"
"33","1971","6","Madhya Pradesh","Dhar","12.1","7.2","595.04"
"33","1972","6","Madhya Pradesh","Dhar","12.6","3.8","301.59"
"33","1973","6","Madhya Pradesh","Dhar","11.8","5.1","432.2"
"33","1974","6","Madhya Pradesh","Dhar","11.5","3.2","278.26"
"33","1975","6","Madhya Pradesh","Dhar","10.3","6.7","650.49"
"33","1976","6","Madhya Pradesh","Dhar","11.9","6.9","579.83"
"33","1977","6","Madhya Pradesh","Dhar","13.4","8.2","611.94"
"33","1978","6","Madhya Pradesh","Dhar","13.7","7.4","540.15"
"33","1979","6","Madhya Pradesh","Dhar","13.9","3.2","230.22"
"33","1980","6","Madhya Pradesh","Dhar","12.0","6.3","525.0"
"33","1981","6","Madhya Pradesh","Dhar","12.0","4.9","408.33"
"33","1982","6","Madhya Pradesh","Dhar","12.0","4.6","383.33"
"33","1983","6","Madhya Pradesh","Dhar","11.7","8.5","726.5"
"33","1984","6","Madhya Pradesh","Dhar","11.5","6.5","565.22"
"33","1985","6","Madhya Pradesh","Dhar","10.3","3.6","349.51"
"33","1986","6","Madhya Pradesh","Dhar","9.0","5.0","555.56"
"33","1987","6","Madhya Pradesh","Dhar","7.0","3.0","428.57"
"33","1988","6","Madhya Pradesh","Dhar","6.1","3.2","524.59"
"33","1989","6","Madhya Pradesh","Dhar","7.1","4.1","577.46"
"33","1990","6","Madhya Pradesh","Dhar","7.5","5.4","720.0"
"33","1991","6","Madhya Pradesh","Dhar","6.8","2.6","382.35"
"33","1992","6","Madhya Pradesh","Dhar","4.6","2.6","565.22"
"33","1993","6","Madhya Pradesh","Dhar","4.6","3.0","652.17"
"33","1994","6","Madhya Pradesh","Dhar","4.6","3.3","717.39"
"33","1995","6","Madhya Pradesh","Dhar","4.3","1.8","418.6"
"33","1996","6","Madhya Pradesh","Dhar","4.1","2.7","658.54"
"33","1997","6","Madhya Pradesh","Dhar","3.9","2.3","589.74"
"33","1998","6","Madhya Pradesh","Dhar","3.7","2.7","729.73"
"33","1999","6","Madhya Pradesh","Dhar","3.0","1.7","566.67"
"33","2000","6","Madhya Pradesh","Dhar","2.9","0.8","275.86"
"33","2001","6","Madhya Pradesh","Dhar","2.8","1.1","392.86"
"33","2002","6","Madhya Pradesh","Dhar","2.7","1.4","518.52"
"33","2003","6","Madhya Pradesh","Dhar","2.6","2.0","769.23"
"33","2004","6","Madhya Pradesh","Dhar","2.35","1.22","519.15"
"33","2005","6","Madhya Pradesh","Dhar","2.26","1.18","522.12"
"33","2006","6","Madhya Pradesh","Dhar","1.86","1.05","564.52"
"33","2007","6","Madhya Pradesh","Dhar","1.7","0.66","388.24"
"33","2008","6","Madhya Pradesh","Dhar","1.4","0.53","378.57"
"33","2009","6","Madhya Pradesh","Dhar","1.2","0.7","583.33"
"33","2010","6","Madhya Pradesh","Dhar","1.2","0.9","750.0"
"33","2011","6","Madhya Pradesh","Dhar","1.3","1.1","846.15"
"33","2012","6","Madhya Pradesh","Dhar","0.76","0.66","868.42"
"33","2013","6","Madhya Pradesh","Dhar","0.66","0.5","757.58"
"33","2014","6","Madhya Pradesh","Dhar","1.0","0.67","670.0"
"33","2015","6","Madhya Pradesh","Dhar","0.0","0.0","0.0"
"33","2016","6","Madhya Pradesh","Dhar","0.0","0.0","0.0"
"33","2017","6","Madhya Pradesh","Dhar","0.73","1.05","1442.47"
"34","1966","6","Madhya Pradesh","Jhabua","19.0","2.0","105.26"
"34","1967","6","Madhya Pradesh","Jhabua","14.0","8.0","571.43"
"34","1968","6","Madhya Pradesh","Jhabua","22.1","3.0","135.75"
"34","1969","6","Madhya Pradesh","Jhabua","19.5","9.3","476.92"
"34","1970","6","Madhya Pradesh","Jhabua","23.1","10.3","445.89"
"34","1971","6","Madhya Pradesh","Jhabua","30.4","16.4","539.47"
"34","1972","6","Madhya Pradesh","Jhabua","30.5","6.8","222.95"
"34","1973","6","Madhya Pradesh","Jhabua","28.3","13.2","466.43"
"34","1974","6","Madhya Pradesh","Jhabua","24.1","3.8","157.68"
"34","1975","6","Madhya Pradesh","Jhabua","24.2","11.9","491.74"
"34","1976","6","Madhya Pradesh","Jhabua","27.5","12.7","461.82"
"34","1977","6","Madhya Pradesh","Jhabua","32.4","13.4","413.58"
"34","1978","6","Madhya Pradesh","Jhabua","33.6","12.5","372.02"
"34","1979","6","Madhya Pradesh","Jhabua","33.7","4.0","118.69"
"34","1980","6","Madhya Pradesh","Jhabua","28.7","11.5","400.7"
"34","1981","6","Madhya Pradesh","Jhabua","30.6","10.8","352.94"
"34","1982","6","Madhya Pradesh","Jhabua","29.9","6.7","224.08"
"34","1983","6","Madhya Pradesh","Jhabua","29.7","16.4","552.19"
"34","1984","6","Madhya Pradesh","Jhabua","28.9","6.3","217.99"
"34","1985","6","Madhya Pradesh","Jhabua","25.8","2.5","96.9"
"34","1986","6","Madhya Pradesh","Jhabua","25.0","9.0","360.0"
"34","1987","6","Madhya Pradesh","Jhabua","19.0","3.0","157.89"
"34","1988","6","Madhya Pradesh","Jhabua","19.7","10.0","507.61"
"34","1989","6","Madhya Pradesh","Jhabua","20.9","9.9","473.68"
"34","1990","6","Madhya Pradesh","Jhabua","27.6","16.9","612.32"
"34","1991","6","Madhya Pradesh","Jhabua","29.1","9.3","319.59"
"34","1992","6","Madhya Pradesh","Jhabua","27.9","12.3","440.86"
"34","1993","6","Madhya Pradesh","Jhabua","28.1","14.0","498.22"
"34","1994","6","Madhya Pradesh","Jhabua","29.4","19.7","670.07"
"34","1995","6","Madhya Pradesh","Jhabua","27.8","8.3","298.56"
"34","1996","6","Madhya Pradesh","Jhabua","28.2","16.4","581.56"
"34","1997","6","Madhya Pradesh","Jhabua","27.4","16.8","613.14"
"34","1998","6","Madhya Pradesh","Jhabua","26.3","16.0","608.37"
"34","1999","6","Madhya Pradesh","Jhabua","25.2","17.5","694.44"
"34","2000","6","Madhya Pradesh","Jhabua","23.7","3.2","135.02"
"34","2001","6","Madhya Pradesh","Jhabua","22.5","4.6","204.44"
"34","2002","6","Madhya Pradesh","Jhabua","21.8","9.5","435.78"
"34","2003","6","Madhya Pradesh","Jhabua","22.4","14.6","651.79"
"34","2004","6","Madhya Pradesh","Jhabua","22.71","12.84","565.39"
"34","2005","6","Madhya Pradesh","Jhabua","22.5","10.39","461.78"
"34","2006","6","Madhya Pradesh","Jhabua","22.89","10.59","462.65"
"34","2007","6","Madhya Pradesh","Jhabua","22.8","8.25","361.84"
"34","2008","6","Madhya Pradesh","Jhabua","21.9","7.46","340.64"
"34","2009","6","Madhya Pradesh","Jhabua","20.4","8.0","392.16"
"34","2010","6","Madhya Pradesh","Jhabua","19.9","13.6","683.42"
"34","2011","6","Madhya Pradesh","Jhabua","20.9","14.8","708.13"
"34","2012","6","Madhya Pradesh","Jhabua","18.98","9.64","507.9"
"34","2013","6","Madhya Pradesh","Jhabua","18.82","24.32","1292.24"
"34","2014","6","Madhya Pradesh","Jhabua","16.0","11.34","708.75"
"34","2015","6","Madhya Pradesh","Jhabua","15.0","11.33","755.33"
"34","2016","6","Madhya Pradesh","Jhabua","17.0","19.99","1175.88"
"34","2017","6","Madhya Pradesh","Jhabua","13.63","16.77","1230.37"
"35","1966","6","Madhya Pradesh","Khargone / West Nimar","12.0","2.0","166.67"
"35","1967","6","Madhya Pradesh","Khargone / West Nimar","12.0","6.0","500.0"
"35","1968","6","Madhya Pradesh","Khargone / West Nimar","12.9","5.0","387.6"
"35","1969","6","Madhya Pradesh","Khargone / West Nimar","13.3","5.5","413.53"
"35","1970","6","Madhya Pradesh","Khargone / West Nimar","14.7","6.7","455.78"
"35","1971","6","Madhya Pradesh","Khargone / West Nimar","17.1","8.7","508.77"
"35","1972","6","Madhya Pradesh","Khargone / West Nimar","16.7","5.5","329.34"
"35","1973","6","Madhya Pradesh","Khargone / West Nimar","15.6","7.1","455.13"
"35","1974","6","Madhya Pradesh","Khargone / West Nimar","17.1","4.9","286.55"
"35","1975","6","Madhya Pradesh","Khargone / West Nimar","16.6","9.6","578.31"
"35","1976","6","Madhya Pradesh","Khargone / West Nimar","17.8","9.9","556.18"
"35","1977","6","Madhya Pradesh","Khargone / West Nimar","18.4","9.3","505.43"
"35","1978","6","Madhya Pradesh","Khargone / West Nimar","19.5","9.6","492.31"
"35","1979","6","Madhya Pradesh","Khargone / West Nimar","20.0","4.9","245.0"
"35","1980","6","Madhya Pradesh","Khargone / West Nimar","19.1","8.4","439.79"
"35","1981","6","Madhya Pradesh","Khargone / West Nimar","18.9","10.2","539.68"
"35","1982","6","Madhya Pradesh","Khargone / West Nimar","17.7","6.7","378.53"
"35","1983","6","Madhya Pradesh","Khargone / West Nimar","18.5","11.9","643.24"
"35","1984","6","Madhya Pradesh","Khargone / West Nimar","18.9","6.0","317.46"
"35","1985","6","Madhya Pradesh","Khargone / West Nimar","17.8","6.3","353.93"
"35","1986","6","Madhya Pradesh","Khargone / West Nimar","16.0","6.0","375.0"
"35","1987","6","Madhya Pradesh","Khargone / West Nimar","14.0","4.0","285.71"
"35","1988","6","Madhya Pradesh","Khargone / West Nimar","15.0","7.5","500.0"
"35","1989","6","Madhya Pradesh","Khargone / West Nimar","12.6","7.2","571.43"
"35","1990","6","Madhya Pradesh","Khargone / West Nimar","12.5","8.2","656.0"
"35","1991","6","Madhya Pradesh","Khargone / West Nimar","13.1","6.8","519.08"
"35","1992","6","Madhya Pradesh","Khargone / West Nimar","12.6","6.7","531.75"
"35","1993","6","Madhya Pradesh","Khargone / West Nimar","12.7","7.8","614.17"
"35","1994","6","Madhya Pradesh","Khargone / West Nimar","11.9","7.6","638.66"
"35","1995","6","Madhya Pradesh","Khargone / West Nimar","13.3","5.0","375.94"
"35","1996","6","Madhya Pradesh","Khargone / West Nimar","11.5","7.7","669.57"
"35","1997","6","Madhya Pradesh","Khargone / West Nimar","10.4","6.4","615.38"
"35","1998","6","Madhya Pradesh","Khargone / West Nimar","10.0","6.3","630.0"
"35","1999","6","Madhya Pradesh","Khargone / West Nimar","9.7","4.8","494.85"
"35","2000","6","Madhya Pradesh","Khargone / West Nimar","8.9","2.3","258.43"
"35","2001","6","Madhya Pradesh","Khargone / West Nimar","8.5","3.4","400.0"
"35","2002","6","Madhya Pradesh","Khargone / West Nimar","8.1","4.1","506.17"
"35","2003","6","Madhya Pradesh","Khargone / West Nimar","7.8","4.9","628.21"
"35","2004","6","Madhya Pradesh","Khargone / West Nimar","7.21","3.09","428.57"
"35","2005","6","Madhya Pradesh","Khargone / West Nimar","6.58","2.68","407.29"
"35","2006","6","Madhya Pradesh","Khargone / West Nimar","6.04","3.14","519.87"
"35","2007","6","Madhya Pradesh","Khargone / West Nimar","5.6","2.17","387.5"
"35","2008","6","Madhya Pradesh","Khargone / West Nimar","5.5","1.92","349.09"
"35","2009","6","Madhya Pradesh","Khargone / West Nimar","5.1","2.5","490.2"
"35","2010","6","Madhya Pradesh","Khargone / West Nimar","4.3","3.3","767.44"
"35","2011","6","Madhya Pradesh","Khargone / West Nimar","3.6","2.9","805.56"
"35","2012","6","Madhya Pradesh","Khargone / West Nimar","3.09","2.47","799.35"
"35","2013","6","Madhya Pradesh","Khargone / West Nimar","2.83","1.21","427.56"
"35","2014","6","Madhya Pradesh","Khargone / West Nimar","2.0","4.0","2000.0"
"35","2015","6","Madhya Pradesh","Khargone / West Nimar","2.0","0.67","335.0"
"35","2016","6","Madhya Pradesh","Khargone / West Nimar","1.0","0.66","660.0"
"35","2017","6","Madhya Pradesh","Khargone / West Nimar","1.76","1.94","1100.0"
"36","1966","6","Madhya Pradesh","Khandwa / East Nimar","30.0","14.0","466.67"
"36","1967","6","Madhya Pradesh","Khandwa / East Nimar","27.0","26.0","962.96"
"36","1968","6","Madhya Pradesh","Khandwa / East Nimar","28.7","22.0","766.55"
"36","1969","6","Madhya Pradesh","Khandwa / East Nimar","26.3","25.7","977.19"
"36","1970","6","Madhya Pradesh","Khandwa / East Nimar","27.5","29.1","1058.18"
"36","1971","6","Madhya Pradesh","Khandwa / East Nimar","30.4","35.7","1174.34"
"36","1972","6","Madhya Pradesh","Khandwa / East Nimar","29.6","23.4","790.54"
"36","1973","6","Madhya Pradesh","Khandwa / East Nimar","28.6","30.0","1048.95"
"36","1974","6","Madhya Pradesh","Khandwa / East Nimar","30.0","24.2","806.67"
"36","1975","6","Madhya Pradesh","Khandwa / East Nimar","30.1","29.8","990.03"
"36","1976","6","Madhya Pradesh","Khandwa / East Nimar","30.7","28.7","934.85"
"36","1977","6","Madhya Pradesh","Khandwa / East Nimar","30.7","26.5","863.19"
"36","1978","6","Madhya Pradesh","Khandwa / East Nimar","31.9","18.3","573.67"
"36","1979","6","Madhya Pradesh","Khandwa / East Nimar","37.4","15.4","411.76"
"36","1980","6","Madhya Pradesh","Khandwa / East Nimar","35.2","22.5","639.2"
"36","1981","6","Madhya Pradesh","Khandwa / East Nimar","33.4","27.2","814.37"
"36","1982","6","Madhya Pradesh","Khandwa / East Nimar","33.1","29.0","876.13"
"36","1983","6","Madhya Pradesh","Khandwa / East Nimar","33.4","35.6","1065.87"
"36","1984","6","Madhya Pradesh","Khandwa / East Nimar","29.5","18.4","623.73"
"36","1985","6","Madhya Pradesh","Khandwa / East Nimar","31.0","28.3","912.9"
"36","1986","6","Madhya Pradesh","Khandwa / East Nimar","30.0","19.0","633.33"
"36","1987","6","Madhya Pradesh","Khandwa / East Nimar","29.0","20.0","689.66"
"36","1988","6","Madhya Pradesh","Khandwa / East Nimar","27.9","22.1","792.11"
"36","1989","6","Madhya Pradesh","Khandwa / East Nimar","27.6","20.5","742.75"
"36","1990","6","Madhya Pradesh","Khandwa / East Nimar","27.5","25.9","941.82"
"36","1991","6","Madhya Pradesh","Khandwa / East Nimar","30.5","23.9","783.61"
"36","1992","6","Madhya Pradesh","Khandwa / East Nimar","29.1","18.9","649.48"
"36","1993","6","Madhya Pradesh","Khandwa / East Nimar","28.5","24.8","870.18"
"36","1994","6","Madhya Pradesh","Khandwa / East Nimar","29.0","22.5","775.86"
"36","1995","6","Madhya Pradesh","Khandwa / East Nimar","28.0","16.8","600.0"
"36","1996","6","Madhya Pradesh","Khandwa / East Nimar","27.7","26.2","945.85"
"36","1997","6","Madhya Pradesh","Khandwa / East Nimar","25.5","26.4","1035.29"
"36","1998","6","Madhya Pradesh","Khandwa / East Nimar","23.4","23.1","987.18"
"36","1999","6","Madhya Pradesh","Khandwa / East Nimar","23.5","27.2","1157.45"
"36","2000","6","Madhya Pradesh","Khandwa / East Nimar","23.2","13.7","590.52"
"36","2001","6","Madhya Pradesh","Khandwa / East Nimar","22.8","17.5","767.54"
"36","2002","6","Madhya Pradesh","Khandwa / East Nimar","20.7","15.7","758.45"
"36","2003","6","Madhya Pradesh","Khandwa / East Nimar","19.2","20.3","1057.29"
"36","2004","6","Madhya Pradesh","Khandwa / East Nimar","16.46","14.3","868.77"
"36","2005","6","Madhya Pradesh","Khandwa / East Nimar","15.65","14.28","912.46"
"36","2006","6","Madhya Pradesh","Khandwa / East Nimar","13.4","13.73","1024.63"
"36","2007","6","Madhya Pradesh","Khandwa / East Nimar","12.5","9.37","749.6"
"36","2008","6","Madhya Pradesh","Khandwa / East Nimar","12.0","8.05","670.83"
"36","2009","6","Madhya Pradesh","Khandwa / East Nimar","10.4","8.6","826.92"
"36","2010","6","Madhya Pradesh","Khandwa / East Nimar","8.6","11.7","1360.47"
"36","2011","6","Madhya Pradesh","Khandwa / East Nimar","7.6","9.4","1236.84"
"36","2012","6","Madhya Pradesh","Khandwa / East Nimar","5.1","7.73","1515.69"
"36","2013","6","Madhya Pradesh","Khandwa / East Nimar","4.88","3.92","803.28"
"36","2014","6","Madhya Pradesh","Khandwa / East Nimar","8.0","10.0","1250.0"
"36","2015","6","Madhya Pradesh","Khandwa / East Nimar","7.0","3.33","475.71"
"36","2016","6","Madhya Pradesh","Khandwa / East Nimar","8.0","7.33","916.25"
"36","2017","6","Madhya Pradesh","Khandwa / East Nimar","5.89","3.38","573.85"
"37","1966","6","Madhya Pradesh","Sehore","7.0","3.0","428.57"
"37","1967","6","Madhya Pradesh","Sehore","7.0","3.0","428.57"
"37","1968","6","Madhya Pradesh","Sehore","6.3","3.0","476.19"
"37","1969","6","Madhya Pradesh","Sehore","5.8","2.8","482.76"
"37","1970","6","Madhya Pradesh","Sehore","6.3","3.4","539.68"
